gene_id	gene_name	N61311_untreated	N61311_dex	N052611_untreated	N052611_dex	N080611_untreated	N080611_dex	N061011_untreated	N061011_dex
ENSG00000291138.1	ENSG00000291138	1	1	5	0	1	0	2	2
ENSG00000224863.3	LINC01398	2	0	3	0	0	0	0	0
ENSG00000197587.12	DMBX1	0	0	0	0	0	0	0	0
ENSG00000282881.3	TMEM275	0	0	0	0	0	0	0	0
ENSG00000269956.2	MKNK1-AS1	12	3	6	6	9	6	4	4
ENSG00000162456.10	KNCN	0	0	0	0	0	0	0	0
ENSG00000079277.22	MKNK1	495	412	620	395	604	843	503	554
ENSG00000142961.16	MOB3C	354	370	407	268	433	434	362	408
ENSG00000123472.13	ATPAF1	765	639	967	565	975	1073	711	719
ENSG00000233647.2	NENFP1	0	0	0	0	0	0	0	0
ENSG00000186118.9	TEX38	1	0	1	1	2	0	0	1
ENSG00000228237.5	EFCAB14-AS1	0	0	0	0	0	0	0	0
ENSG00000159658.15	EFCAB14	3087	2889	3677	2483	3577	5396	3038	3845
ENSG00000236476.2	ENSG00000236476	0	0	0	0	0	0	0	0
ENSG00000142973.16	CYP4B1	0	0	0	0	0	2	0	4
ENSG00000290456.1	CYP4Z2P	0	0	0	0	0	0	0	0
ENSG00000154198.15	CYP4Z2P	0	0	0	0	0	0	0	0
ENSG00000238145.2	TUBAP8	0	0	0	0	0	0	0	0
ENSG00000187048.14	CYP4A11	0	0	0	2	0	0	0	0
ENSG00000259832.1	CYP4A26P	0	0	0	0	0	0	0	0
ENSG00000261196.1	CYP4A43P	0	0	0	0	0	0	0	0
ENSG00000261593.1	CYP4A27P	0	0	0	0	0	0	0	0
ENSG00000261290.1	CYP4A44P	0	0	0	0	0	0	0	0
ENSG00000186377.8	CYP4X1	15	6	74	19	1	1	66	46
ENSG00000186160.5	CYP4Z1	0	0	0	0	0	0	0	0
ENSG00000225154.2	TUBAP9	0	0	1	0	0	0	0	0
ENSG00000225506.2	CYP4A22-AS1	0	5	4	4	3	5	5	3
ENSG00000162365.13	CYP4A22	0	0	0	0	0	0	0	0
ENSG00000225514.1	MTND1P34	0	0	0	0	0	0	0	0
ENSG00000224805.2	LINC00853	1	3	3	2	0	3	0	6
ENSG00000290081.1	ENSG00000290081	0	0	0	0	0	0	0	0
ENSG00000162366.8	PDZK1IP1	0	0	4	3	2	8	0	1
ENSG00000162367.12	TAL1	0	0	0	0	0	0	0	0
ENSG00000226252.1	ENSG00000226252	0	0	1	0	0	0	0	0
ENSG00000123473.17	STIL	88	62	137	72	122	110	86	110
ENSG00000162368.15	CMPK1	2313	2597	2764	2463	2846	3773	2202	3106
ENSG00000225762.1	LINC01389	4	0	1	1	0	4	0	2
ENSG00000186790.6	FOXE3	0	0	0	2	0	0	0	0
ENSG00000237424.1	FOXD2-AS1	26	24	39	27	29	50	41	50
ENSG00000186564.6	FOXD2	5	7	9	7	3	6	13	15
ENSG00000271355.1	ENSG00000271355	0	0	0	0	0	0	0	0
ENSG00000229554.2	RPL21P24	0	0	0	0	0	0	0	0
ENSG00000227883.1	ATP6V0E1P4	0	0	0	0	0	0	0	0
ENSG00000227947.2	LINC01738	0	0	0	0	0	0	0	0
ENSG00000269113.4	TRABD2B	31	74	25	12	14	22	51	69
ENSG00000223814.1	ENSG00000223814	0	0	0	0	0	0	0	0
ENSG00000225028.1	ENSG00000225028	0	0	0	0	0	0	0	0
ENSG00000226133.6	LINC02794	0	0	0	0	0	0	0	0
ENSG00000231413.1	ENSG00000231413	0	0	0	0	0	0	0	0
ENSG00000237180.1	CYP46A4P	0	0	0	0	0	0	0	0
ENSG00000290466.1	ENSG00000290466	0	0	0	0	0	0	0	0
ENSG00000279096.2	ENSG00000279096	0	0	0	0	0	0	0	0
ENSG00000242267.7	SKINT1L	0	0	0	0	0	0	0	0
ENSG00000291246.1	ENSG00000291246	0	0	0	0	0	0	0	0
ENSG00000223720.2	ENSG00000223720	0	0	0	0	0	0	0	0
ENSG00000117834.13	SLC5A9	15	23	18	9	18	20	17	18
ENSG00000272491.1	ENSG00000272491	0	8	4	2	1	6	2	0
ENSG00000279214.1	ENSG00000279214	3	1	0	0	0	1	1	0
ENSG00000132122.12	SPATA6	223	237	262	201	328	368	227	282
ENSG00000224986.2	PPP1R8P1	0	0	0	0	0	0	0	1
ENSG00000206700.1	RNU6-723P	0	0	0	0	0	0	0	0
ENSG00000235105.1	ENSG00000235105	11	5	1	4	7	14	1	5
ENSG00000223175.1	RNU4-61P	0	0	0	0	0	0	0	0
ENSG00000232514.1	RPL21P25	0	0	0	0	0	0	0	0
ENSG00000186094.18	AGBL4	0	0	0	0	0	0	0	0
ENSG00000287661.1	ENSG00000287661	0	0	0	0	0	0	0	0
ENSG00000162373.13	BEND5	17	0	2	2	5	0	10	6
ENSG00000286597.1	ENSG00000286597	0	0	0	0	0	0	0	0
ENSG00000229846.2	ENSG00000229846	0	0	0	0	0	0	0	0
ENSG00000230114.1	AGBL4-AS1	0	0	0	0	0	0	0	0
ENSG00000225623.1	AGBL4-IT1	0	0	0	0	0	0	0	0
ENSG00000237478.2	ENSG00000237478	0	0	0	0	0	0	0	0
ENSG00000215887.5	ZNF859P	0	0	0	0	0	0	0	0
ENSG00000279324.1	ENSG00000279324	0	0	0	0	0	0	0	0
ENSG00000233595.2	MTND2P29	0	0	0	0	0	0	0	0
ENSG00000162374.18	ELAVL4	0	0	0	0	0	0	0	0
ENSG00000230828.1	ENSG00000230828	0	0	0	0	0	0	0	0
ENSG00000237337.1	ELAVL4-AS1	0	0	0	0	0	0	0	0
ENSG00000233407.1	ENSG00000233407	0	0	0	0	0	0	0	0
ENSG00000284696.2	LINC02808	0	0	0	0	0	0	0	0
ENSG00000284645.1	ENSG00000284645	0	0	0	0	0	0	0	0
ENSG00000234080.3	ENSG00000234080	0	2	0	1	0	1	0	0
ENSG00000229316.1	HMGB1P45	0	0	0	0	0	0	0	0
ENSG00000225671.2	FCF1P6	0	0	0	0	0	0	0	0
ENSG00000142700.12	DMRTA2	2	5	38	18	3	4	24	32
ENSG00000284700.2	ENSG00000284700	0	0	2	1	0	0	1	0
ENSG00000185104.21	FAF1	765	717	816	582	794	978	627	703
ENSG00000225767.1	FAF1-AS1	2	2	0	0	0	0	0	0
ENSG00000207194.1	RNU6-1026P	0	0	0	0	0	0	0	0
ENSG00000230585.2	PHB1P12	0	0	1	0	0	0	1	0
ENSG00000237130.1	MRPS6P2	0	0	0	0	0	0	0	0
ENSG00000123080.12	CDKN2C	530	492	620	218	570	734	390	315
ENSG00000290102.1	ENSG00000290102	0	0	0	0	0	0	0	1
ENSG00000265538.1	MIR4421	1	0	0	0	1	0	0	0
ENSG00000275816.1	MIR6500	0	0	2	0	0	1	0	0
ENSG00000204006.11	C1orf185	0	0	0	0	0	0	1	0
ENSG00000200262.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000213478.2	CFL1P2	0	0	1	0	0	1	0	0
ENSG00000203356.2	LINC01562	1	1	0	3	1	5	1	1
ENSG00000123091.5	RNF11	2503	2037	2825	1743	2564	3436	2292	2274
ENSG00000233406.5	ENSG00000233406	3	2	1	1	3	2	1	1
ENSG00000236434.2	ENSG00000236434	0	0	0	0	0	0	0	0
ENSG00000085831.16	TTC39A	4	8	16	6	19	12	8	3
ENSG00000261664.5	TTC39A-AS1	0	0	0	0	0	0	0	0
ENSG00000085832.18	EPS15	1879	1846	2382	1696	2114	2413	1854	2144
ENSG00000232027.2	ENSG00000232027	1	3	0	0	2	2	0	0
ENSG00000206595.1	RNU6-877P	0	0	0	0	0	1	0	0
ENSG00000238140.1	ENSG00000238140	0	0	0	1	0	0	1	0
ENSG00000227070.2	EPS15-AS1	0	1	1	0	0	0	0	1
ENSG00000252032.1	RNU6-1281P	0	0	0	0	0	0	0	0
ENSG00000227742.2	CALR4P	2	0	0	0	1	0	0	0
ENSG00000117859.19	OSBPL9	1249	1802	1650	1287	1611	1750	1261	1977
ENSG00000236973.2	GAPDHP51	0	0	0	0	0	0	0	0
ENSG00000232846.1	SLC25A6P3	0	0	0	0	0	0	0	0
ENSG00000212624.1	ENSG00000212624	0	0	0	0	0	0	0	0
ENSG00000078618.23	NRDC	3038	2928	3802	2282	3816	4932	2654	3005
ENSG00000266993.3	ENSG00000266993	4	9	14	9	7	11	6	7
ENSG00000272175.1	ENSG00000272175	0	0	0	2	0	0	0	0
ENSG00000283899.1	MIR761	0	0	0	0	1	0	0	0
ENSG00000230604.2	TSEN15P2	0	1	0	0	0	0	0	0
ENSG00000169213.7	RAB3B	1554	1486	3562	2362	3677	10053	2299	3321
ENSG00000200839.1	RNA5SP48	0	1	0	0	0	1	0	0
ENSG00000229032.1	ENSG00000229032	0	0	0	0	0	1	0	0
ENSG00000264613.2	RN7SL290P	0	0	0	0	0	0	0	0
ENSG00000117862.13	TXNDC12	148	154	155	115	113	236	128	163
ENSG00000285839.1	ENSG00000285839	0	0	0	0	0	0	0	0
ENSG00000198841.4	KTI12	62	57	49	54	68	85	49	55
ENSG00000223390.1	ENSG00000223390	0	1	0	0	0	1	1	0
ENSG00000228369.2	TXNDC12-AS1	0	0	1	0	1	0	0	0
ENSG00000134717.18	BTF3L4	634	587	718	474	733	870	556	594
ENSG00000157077.16	ZFYVE9	745	647	1103	558	1039	1298	940	829
ENSG00000241745.3	RN7SL788P	0	0	0	0	0	0	0	0
ENSG00000228407.2	ENSG00000228407	2	2	1	2	1	4	6	5
ENSG00000223429.1	ENSG00000223429	0	0	0	0	1	0	0	0
ENSG00000224255.2	PDCL3P6	0	0	0	0	0	0	0	0
ENSG00000236004.2	ENSG00000236004	0	0	0	0	0	0	0	0
ENSG00000237663.2	DNAJC19P7	0	0	0	0	0	0	0	1
ENSG00000213735.2	ANAPC10P1	0	0	1	0	0	0	0	0
ENSG00000154222.15	CC2D1B	742	816	814	524	702	1047	616	752
ENSG00000272100.1	ENSG00000272100	1	3	2	2	6	1	2	1
ENSG00000287078.1	ENSG00000287078	1	2	1	1	0	2	0	0
ENSG00000224680.4	PLA2G12AP1	2	0	3	1	0	4	4	1
ENSG00000085840.13	ORC1	7	9	7	4	11	12	12	5
ENSG00000134748.13	PRPF38A	467	372	623	300	622	681	410	407
ENSG00000134744.14	TUT4	863	603	1115	491	1255	1160	875	682
ENSG00000272371.1	ENSG00000272371	0	0	0	0	1	0	0	0
ENSG00000236290.1	EEF1GP7	0	0	0	0	2	0	0	0
ENSG00000116157.6	GPX7	139	117	308	155	410	389	153	141
ENSG00000182183.15	SHISAL2A	1	0	3	0	5	8	0	1
ENSG00000162377.6	COA7	332	338	359	230	401	485	304	332
ENSG00000233664.1	NDUFS5P3	0	0	0	0	0	0	0	0
ENSG00000239640.3	RN7SL62P	0	0	0	0	0	0	0	0
ENSG00000162378.13	ZYG11B	1158	993	1414	897	1277	1582	1251	1136
ENSG00000252018.1	RNU2-30P	0	0	0	0	0	0	0	0
ENSG00000228929.1	RPS13P2	12	20	9	9	13	13	10	12
ENSG00000206627.1	RNU6-969P	0	0	0	1	0	0	1	0
ENSG00000203995.11	ZYG11A	23	16	21	11	6	9	25	12
ENSG00000242391.2	ENSG00000242391	0	0	0	0	0	0	0	0
ENSG00000121310.17	ECHDC2	864	760	1433	703	1223	1059	874	682
ENSG00000230953.2	ENSG00000230953	12	10	36	9	25	21	20	9
ENSG00000231866.2	ENSG00000231866	0	0	1	0	0	0	1	0
ENSG00000116171.19	SCP2	3444	2524	3832	1953	3795	3414	3175	2491
ENSG00000264834.1	ENSG00000264834	0	0	0	0	0	0	0	0
ENSG00000266188.1	ENSG00000266188	0	0	0	0	0	0	0	0
ENSG00000265815.1	ENSG00000265815	0	0	0	0	0	0	0	0
ENSG00000237279.2	H3P2	0	0	0	0	0	0	0	0
ENSG00000236360.2	RRAS2P1	3	2	0	0	3	11	2	5
ENSG00000226147.1	TUBBP10	0	0	0	0	0	0	0	1
ENSG00000174348.14	PODN	10977	8069	15255	5897	11567	9299	9728	8735
ENSG00000232993.1	ENSG00000232993	1	0	1	0	1	0	0	0
ENSG00000227644.2	HIGD1AP11	0	0	0	0	0	0	0	0
ENSG00000162383.13	SLC1A7	391	277	560	186	364	232	356	258
ENSG00000235563.1	ENSG00000235563	12	9	11	7	24	10	14	1
ENSG00000277397.1	ENSG00000277397	8	3	14	2	18	1	6	1
ENSG00000157184.7	CPT2	141	109	217	106	224	235	156	123
ENSG00000236723.2	ENSG00000236723	2	1	5	2	2	5	0	4
ENSG00000162384.14	CZIB	792	715	932	525	1013	942	819	669
ENSG00000259818.1	CZIB-DT	1	0	1	0	0	0	2	0
ENSG00000162385.11	MAGOH	216	239	269	171	265	336	213	199
ENSG00000226754.3	MAGOH-DT	5	12	9	4	14	13	7	4
ENSG00000157193.18	LRP8	72	74	86	38	89	118	91	75
ENSG00000234578.1	ENSG00000234578	0	0	0	0	0	0	0	0
ENSG00000228838.1	ENSG00000228838	0	0	1	0	0	0	1	0
ENSG00000232762.1	ENSG00000232762	1	0	0	0	0	1	0	0
ENSG00000225675.2	LRP8-DT	0	0	0	0	1	0	0	2
ENSG00000285954.1	ENSG00000285954	0	0	0	0	0	0	0	0
ENSG00000226938.1	ENSG00000226938	0	0	0	0	0	0	0	0
ENSG00000230138.2	LINC02812	0	0	0	0	0	0	0	0
ENSG00000236253.7	SLC25A3P1	0	0	0	0	0	0	0	0
ENSG00000288527.1	ENSG00000288527	0	0	0	0	0	0	0	0
ENSG00000143006.7	DMRTB1	0	0	0	0	0	0	0	0
ENSG00000174332.6	GLIS1	92	177	69	22	237	294	84	68
ENSG00000239007.1	RNU7-95P	0	0	0	0	0	0	0	0
ENSG00000058804.12	NDC1	279	225	322	191	281	362	246	174
ENSG00000201003.1	ENSG00000201003	0	0	0	0	0	0	0	0
ENSG00000229687.2	ENSG00000229687	0	0	0	0	0	0	0	0
ENSG00000058799.15	YIPF1	332	389	506	385	527	803	349	469
ENSG00000211452.12	DIO1	4	2	6	0	3	1	3	2
ENSG00000081870.12	IFT25	207	248	256	174	259	353	201	260
ENSG00000116212.15	LRRC42	510	541	580	457	634	843	465	555
ENSG00000219102.3	HNRNPA3P12	8	8	2	3	4	5	4	3
ENSG00000203985.11	LDLRAD1	0	0	0	0	0	0	0	0
ENSG00000116209.12	TMEM59	4034	3785	5277	3567	4584	5146	3902	4322
ENSG00000280378.1	ENSG00000280378	3	1	3	1	3	6	7	2
ENSG00000116205.14	TCEANC2	415	363	523	273	527	511	448	435
ENSG00000283749.1	MIR4781	0	0	1	0	0	0	0	0
ENSG00000225183.1	COX7BP3	0	0	0	0	0	1	0	0
ENSG00000279049.1	ENSG00000279049	0	0	0	0	0	0	0	0
ENSG00000256407.2	ENSG00000256407	1	0	0	0	0	0	0	0
ENSG00000157211.12	CDCP2	0	0	0	0	0	0	0	0
ENSG00000280425.2	ENSG00000280425	0	0	0	0	0	0	0	0
ENSG00000215883.11	CYB5RL	329	250	386	207	371	406	347	358
ENSG00000116221.15	MRPL37	863	763	1031	562	1119	1308	755	830
ENSG00000157216.17	SSBP3	1234	1754	1338	1579	1235	1879	919	1750
ENSG00000198711.5	SSBP3-AS1	10	16	14	9	14	18	12	24
ENSG00000225632.2	ENSG00000225632	0	0	0	0	0	0	0	0
ENSG00000232245.1	ENSG00000232245	0	0	0	0	0	0	0	0
ENSG00000287582.1	ENSG00000287582	0	0	0	0	0	0	0	0
ENSG00000235741.1	LINC02784	0	0	0	0	0	0	0	0
ENSG00000237173.1	ENSG00000237173	0	0	0	0	0	0	0	0
ENSG00000227453.1	HNRNPA1P63	0	0	0	0	0	0	0	0
ENSG00000162390.18	ACOT11	40	27	71	21	43	60	47	31
ENSG00000162391.12	FAM151A	1	3	6	1	2	7	3	2
ENSG00000230728.1	ENSG00000230728	0	0	0	0	0	2	0	0
ENSG00000184313.20	MROH7	0	0	2	1	1	2	4	2
ENSG00000271723.5	MROH7-TTC4	0	0	0	0	0	0	0	0
ENSG00000243725.7	TTC4	31	35	32	21	51	54	35	25
ENSG00000162396.6	PARS2	113	73	112	64	88	124	73	78
ENSG00000006555.11	TTC22	0	0	0	0	0	0	0	0
ENSG00000237453.1	ENSG00000237453	0	0	0	0	0	0	0	0
ENSG00000162398.12	LEXM	0	0	0	0	1	1	0	0
ENSG00000116133.13	DHCR24	4241	7687	5683	4672	3848	7617	1396	3657
ENSG00000287724.1	ENSG00000287724	0	1	0	0	1	1	0	0
ENSG00000242396.2	ENSG00000242396	1	0	2	0	0	0	1	0
ENSG00000233203.6	DHCR24-DT	1	0	0	1	1	1	0	0
ENSG00000284601.1	ENSG00000284601	0	0	0	0	1	0	0	0
ENSG00000143001.5	TMEM61	0	2	3	5	2	1	0	5
ENSG00000233271.1	ENSG00000233271	0	0	0	0	0	0	0	0
ENSG00000162399.9	BSND	0	0	0	0	0	0	0	0
ENSG00000169174.12	PCSK9	8	2	9	2	3	1	2	4
ENSG00000162402.15	USP24	2624	1980	2324	1398	2832	3003	3412	2631
ENSG00000231090.2	MIR4422HG	0	1	0	0	0	0	0	0
ENSG00000231095.1	GYG1P3	0	1	0	0	0	0	0	0
ENSG00000265822.1	MIR4422	0	0	0	0	0	0	0	0
ENSG00000234810.4	ENSG00000234810	32	31	40	31	26	47	28	18
ENSG00000231900.3	GOT2P1	0	0	0	0	0	0	0	0
ENSG00000232198.2	MTCO2P34	0	0	0	0	0	0	0	0
ENSG00000199831.1	RN7SKP291	0	0	0	0	0	0	0	0
ENSG00000252162.1	RNU6-830P	0	0	0	0	0	0	0	0
ENSG00000272051.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000233079.3	LINC01755	0	1	2	0	1	1	5	0
ENSG00000230250.3	LINC01753	0	0	0	0	0	0	0	0
ENSG00000227104.3	PIGQP1	0	0	0	0	0	0	0	0
ENSG00000235612.1	ENSG00000235612	0	0	0	0	0	1	0	0
ENSG00000260971.4	ENSG00000260971	1	1	5	5	6	1	3	1
ENSG00000284686.1	ENSG00000284686	2	3	4	1	6	7	5	3
ENSG00000229871.1	RPSAP20	0	0	0	1	0	1	1	0
ENSG00000223956.5	LINC01767	1	1	0	1	2	0	2	2
ENSG00000162407.9	PLPP3	22494	10687	37146	9930	26149	15912	32576	15997
ENSG00000236776.1	RPL21P23	0	2	1	1	2	1	3	0
ENSG00000224980.1	RPL23AP85	0	0	0	0	0	0	0	0
ENSG00000225475.1	ENSG00000225475	0	0	0	0	0	0	0	0
ENSG00000162409.12	PRKAA2	223	204	339	226	303	410	213	236
ENSG00000187889.13	FYB2	2	1	5	0	2	1	3	2
ENSG00000229913.1	ENSG00000229913	0	0	0	0	0	0	0	0
ENSG00000157131.12	C8A	0	0	0	0	0	0	0	0
ENSG00000021852.14	C8B	0	0	0	0	0	0	0	0
ENSG00000236341.1	ENSG00000236341	0	0	0	0	0	0	0	0
ENSG00000173406.16	DAB1	6	2	60	20	8	14	120	35
ENSG00000227935.1	ENSG00000227935	0	0	0	0	0	0	0	0
ENSG00000236888.1	RPS20P5	0	0	0	0	0	0	0	0
ENSG00000226759.8	DAB1-AS1	0	0	0	0	0	0	0	0
ENSG00000290536.1	ENSG00000290536	0	1	0	0	0	0	0	0
ENSG00000229887.5	HNRNPA1P6	0	0	0	0	0	0	0	0
ENSG00000223416.3	RPS26P15	0	0	0	0	0	0	0	0
ENSG00000235038.1	ENSG00000235038	0	0	0	0	0	0	0	0
ENSG00000230546.1	ENSG00000230546	0	0	0	0	0	0	0	0
ENSG00000233216.1	ENSG00000233216	0	0	0	0	1	0	0	0
ENSG00000162600.12	OMA1	218	195	279	161	368	324	236	242
ENSG00000286918.1	ENSG00000286918	3	5	7	1	7	4	6	7
ENSG00000270209.1	ENSG00000270209	0	0	0	0	0	0	0	0
ENSG00000264128.2	RN7SL713P	0	0	0	0	0	0	0	0
ENSG00000184292.7	TACSTD2	9	30	24	8	27	37	28	33
ENSG00000185839.3	ENSG00000185839	6	2	1	3	4	4	2	7
ENSG00000162601.12	MYSM1	1083	932	1234	712	1258	1592	1118	1154
ENSG00000283445.1	ENSG00000283445	0	0	1	1	1	3	0	0
ENSG00000177606.9	JUN	5027	3315	3783	769	5615	2425	3844	1410
ENSG00000290013.1	ENSG00000290013	0	0	0	0	0	0	0	0
ENSG00000234807.8	LINC01135	13	6	27	8	12	18	14	10
ENSG00000272226.1	ENSG00000272226	0	0	3	1	1	1	0	1
ENSG00000231740.1	ENSG00000231740	0	0	1	0	0	0	0	0
ENSG00000232453.7	LINC02777	19	12	22	12	29	32	22	18
ENSG00000237352.6	LINC01358	46	34	76	17	70	37	64	46
ENSG00000228121.1	PHB1P3	0	0	0	0	0	0	0	0
ENSG00000241042.1	ENSG00000241042	1	0	2	0	2	1	0	0
ENSG00000235215.2	ENSG00000235215	0	1	3	1	1	1	2	0
ENSG00000224609.8	FGGY-DT	16	11	44	11	34	14	29	9
ENSG00000270457.1	ENSG00000270457	1	0	5	1	1	1	4	1
ENSG00000172456.18	FGGY	144	126	301	142	301	187	218	210
ENSG00000266150.1	MIR4711	0	0	0	0	0	0	0	0
ENSG00000226883.1	ENSG00000226883	0	0	1	0	2	0	0	0
ENSG00000134709.13	HOOK1	0	7	2	4	0	2	2	2
ENSG00000134716.11	CYP2J2	45	34	36	10	22	15	9	2
ENSG00000265535.2	RN7SL475P	0	0	0	0	0	0	0	0
ENSG00000162598.13	C1orf87	2	5	3	6	4	11	0	8
ENSG00000229332.2	PGBD4P8	0	0	0	1	1	10	0	0
ENSG00000238242.2	LINC02778	0	1	1	0	1	3	0	0
ENSG00000226476.7	LINC01748	0	1	1	1	0	1	0	0
ENSG00000231252.4	ENSG00000231252	0	0	0	0	0	0	0	0
ENSG00000162599.18	NFIA	538	602	650	403	436	551	503	709
ENSG00000237928.6	NFIA-AS2	0	9	6	25	4	16	2	24
ENSG00000237853.6	NFIA-AS1	0	0	0	0	0	0	0	0
ENSG00000284808.1	ENSG00000284808	0	0	0	0	0	0	0	0
ENSG00000287224.1	ENSG00000287224	0	1	0	1	0	2	0	0
ENSG00000223920.2	ENSG00000223920	0	0	0	0	1	0	0	0
ENSG00000162604.13	TM2D1	627	807	909	855	699	1122	658	1177
ENSG00000271200.1	PATJ-DT	1	2	2	2	3	3	0	3
ENSG00000132849.22	PATJ	171	175	283	176	260	356	203	260
ENSG00000200575.1	RNU6-414P	0	0	0	0	0	0	0	0
ENSG00000212360.1	RNU6-1177P	0	0	0	0	0	0	0	0
ENSG00000236646.1	LAMTOR5P1	0	0	0	0	0	0	0	0
ENSG00000242860.3	RN7SL180P	0	0	0	0	0	0	0	0
ENSG00000263908.1	MIR3116-1	0	0	0	0	0	0	0	0
ENSG00000283690.1	MIR3116-2	0	0	0	0	0	0	0	0
ENSG00000234204.1	PIGPP2	0	0	0	0	0	0	0	0
ENSG00000234088.1	RPS15AP7	0	0	0	0	0	0	0	0
ENSG00000240563.2	L1TD1	0	0	7	0	0	1	2	0
ENSG00000237227.1	ENSG00000237227	0	0	0	0	0	0	0	0
ENSG00000200174.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000132854.19	KANK4	9	2	31	2	3	1	8	0
ENSG00000201153.1	RNU6-371P	0	0	0	0	0	0	0	0
ENSG00000162607.13	USP1	612	487	587	382	681	639	516	511
ENSG00000116641.18	DOCK7	2879	2375	3208	1708	3701	4700	2466	2419
ENSG00000270549.1	ENSG00000270549	1	0	0	0	0	1	0	0
ENSG00000132855.5	ANGPTL3	0	0	1	1	2	2	0	0
ENSG00000278967.1	ENSG00000278967	0	0	1	0	0	0	0	1
ENSG00000213703.2	RPL13AP9	0	0	0	0	0	2	0	0
ENSG00000235545.1	DOCK7-DT	9	3	8	5	7	9	5	10
ENSG00000125703.15	ATG4C	246	223	263	159	288	284	200	177
ENSG00000234318.1	ENSG00000234318	0	0	0	0	2	0	0	0
ENSG00000237163.1	ENSG00000237163	0	0	0	0	0	0	0	0
ENSG00000229537.7	LINC01739	0	0	0	0	0	0	0	0
ENSG00000286455.1	ENSG00000286455	0	0	0	0	0	0	0	0
ENSG00000227485.1	ENSG00000227485	0	0	0	0	0	0	0	0
ENSG00000229225.1	ENSG00000229225	0	0	0	0	0	0	0	0
ENSG00000203605.3	ENSG00000203605	0	0	0	0	0	0	0	0
ENSG00000224209.8	LINC00466	0	0	1	0	0	0	0	0
ENSG00000252259.1	RNA5SP49	0	0	0	0	0	0	0	0
ENSG00000228734.2	ENSG00000228734	0	0	0	0	0	0	0	0
ENSG00000223683.1	RPSAP65	0	0	0	0	0	0	0	0
ENSG00000230798.7	FOXD3-AS1	0	0	0	0	0	1	0	0
ENSG00000187140.6	FOXD3	0	0	0	0	0	0	1	0
ENSG00000275836.1	MIR6068	0	0	0	0	0	0	0	0
ENSG00000252784.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000236674.1	ENSG00000236674	0	0	0	0	0	0	0	0
ENSG00000088035.18	ALG6	163	118	185	107	241	204	161	162
ENSG00000142856.17	ITGB3BP	205	200	234	122	154	180	216	158
ENSG00000286429.1	ENSG00000286429	0	0	1	0	0	0	0	0
ENSG00000203965.13	EFCAB7	194	107	277	109	255	158	175	137
ENSG00000264271.2	RN7SL488P	0	0	0	0	0	0	0	0
ENSG00000251720.1	RNU7-123P	0	0	0	0	0	2	0	0
ENSG00000116652.6	DLEU2L	15	13	21	9	23	10	22	13
ENSG00000276884.1	ENSG00000276884	0	0	0	0	0	0	0	0
ENSG00000278287.1	ENSG00000278287	0	0	0	0	0	0	0	0
ENSG00000277565.1	ENSG00000277565	0	0	0	0	0	0	0	0
ENSG00000275823.1	ENSG00000275823	0	0	0	0	0	0	0	0
ENSG00000277689.1	ENSG00000277689	0	0	0	0	0	0	0	0
ENSG00000274199.1	ENSG00000274199	0	0	0	0	0	0	0	0
ENSG00000079739.17	PGM1	1201	1071	1821	1067	1468	2391	979	1223
ENSG00000244256.3	RN7SL130P	5	3	2	0	0	2	1	3
ENSG00000185483.13	ROR1	1081	1106	1336	1107	1003	1471	1039	1501
ENSG00000177452.7	ENSG00000177452	0	0	0	0	0	0	0	0
ENSG00000228056.3	CFL1P3	0	0	0	0	0	0	0	0
ENSG00000207190.1	RNU6-809P	0	0	0	0	0	0	0	0
ENSG00000200508.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000223949.8	ROR1-AS1	21	7	35	6	48	11	30	11
ENSG00000284928.1	ENSG00000284928	1	1	0	0	0	1	0	0
ENSG00000177414.14	UBE2U	0	0	0	0	0	0	0	0
ENSG00000238653.1	RNU7-62P	0	0	0	0	0	0	0	0
ENSG00000158966.16	CACHD1	328	186	408	235	340	347	455	419
ENSG00000264470.1	MIR4794	0	0	0	0	0	0	0	0
ENSG00000162437.15	RAVER2	263	185	371	207	194	202	357	310
ENSG00000162434.14	JAK1	7437	6894	8899	6148	9517	12457	7265	9668
ENSG00000234784.2	ENSG00000234784	0	0	0	0	0	0	0	0
ENSG00000233877.2	ENSG00000233877	0	0	0	0	0	0	0	0
ENSG00000226891.9	LINC01359	5	9	9	5	5	4	9	4
ENSG00000185031.6	SLC2A3P2	3	1	0	0	2	1	3	1
ENSG00000272506.1	ENSG00000272506	0	0	0	0	0	1	0	0
ENSG00000212257.1	RNU6-1176P	0	0	0	0	0	0	0	1
ENSG00000265996.1	MIR3671	0	2	1	2	2	0	1	1
ENSG00000199135.1	MIR101-1	0	0	0	0	0	0	0	0
ENSG00000288804.1	ENSG00000288804	2	3	3	3	4	1	2	1
ENSG00000235804.2	ENSG00000235804	0	0	0	0	0	0	0	0
ENSG00000234496.2	MRPS21P1	0	0	0	0	0	0	0	0
ENSG00000162433.15	AK4	1225	784	1311	662	1180	2509	1019	790
ENSG00000231622.1	RPS29P7	0	0	0	0	0	0	0	0
ENSG00000116675.16	DNAJC6	7	41	37	67	28	128	12	89
