gene_id	gene_name	N61311_untreated	N61311_dex	N052611_untreated	N052611_dex	N080611_untreated	N080611_dex	N061011_untreated	N061011_dex
ENSG00000271035.1	CTD-2269E23.3	0	0	0	0	0	0	0	0
ENSG00000162685.5	LSP1P3	0	0	0	0	0	0	0	0
ENSG00000226400.2	CTD-2269E23.2	0	0	0	0	0	0	0	0
ENSG00000249226.1	SUCLG2P4	0	0	0	0	0	0	0	0
ENSG00000252601.1	SNORA18	0	0	0	0	0	0	0	0
ENSG00000248687.2	RP11-42L13.2	0	0	0	0	0	0	0	0
ENSG00000270430.1	RP11-42L13.3	0	0	0	0	0	0	0	0
ENSG00000259786.2	CTD-2118P12.1	0	0	0	0	0	0	0	0
ENSG00000248391.1	CTD-2010I22.2	0	0	0	0	0	0	0	0
ENSG00000248418.2	UBL5P1	0	0	0	0	0	0	0	0
ENSG00000250984.1	CTD-2011G17.1	0	0	0	0	0	0	0	0
ENSG00000249744.1	CTD-2057J6.2	0	0	0	0	0	0	0	0
ENSG00000233787.3	CTD-2057J6.1	0	0	0	0	0	0	0	0
ENSG00000223136.1	RN7SKP207	0	0	0	0	0	0	0	0
ENSG00000250587.2	RP11-136H13.1	0	0	0	0	0	0	0	0
ENSG00000250118.1	RP11-136H13.2	0	0	0	0	0	0	0	0
ENSG00000241668.2	RPL19P11	1	0	0	0	0	0	0	0
ENSG00000253940.1	CTD-2127O16.2	0	0	0	0	0	0	0	0
ENSG00000254138.1	RP11-152K4.2	2	2	1	0	2	0	3	2
ENSG00000113361.8	CDH6	1361	492	5657	1246	2286	1724	4410	1498
ENSG00000250482.2	RP11-152K4.1	0	0	0	0	0	0	0	0
ENSG00000113360.12	DROSHA	1241	1036	1477	934	1319	1770	956	1159
ENSG00000206682.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000082213.13	C5orf22	319	344	493	363	497	699	280	403
ENSG00000199765.1	RNU6-363P	0	0	0	0	0	0	0	0
ENSG00000133401.11	PDZD2	45	78	59	79	75	130	50	199
ENSG00000248624.1	RP11-5N11.2	0	0	0	0	0	0	0	0
ENSG00000248878.1	RP11-5N11.1	0	0	0	0	0	0	0	0
ENSG00000249114.1	RP11-5N11.3	0	0	0	0	0	0	0	0
ENSG00000248813.1	RP11-5N11.4	0	0	0	0	0	0	0	0
ENSG00000248378.1	RP11-5N11.5	0	0	0	0	0	0	0	0
ENSG00000250164.1	RP11-5N11.6	0	0	0	0	0	0	0	0
ENSG00000249688.1	RP11-5N11.7	0	0	0	0	0	0	0	0
ENSG00000252373.1	RNU6-358P	0	0	0	0	0	0	0	0
ENSG00000224282.3	CTD-2290C23.1	0	0	0	0	0	0	0	0
ENSG00000238864.1	snoU13	0	0	0	0	0	0	0	0
ENSG00000251887.1	RNU6-760P	0	0	0	0	0	0	0	0
ENSG00000241739.1	CTD-2290C23.2	0	0	0	0	0	0	1	0
ENSG00000243914.1	RPL5P14	0	0	0	0	0	0	0	0
ENSG00000265561.1	AC025458.1	0	0	0	0	0	0	0	0
ENSG00000214108.4	CTD-2206G10.1	0	0	0	0	0	0	0	0
ENSG00000249774.1	CTD-2206G10.2	1	1	0	1	0	3	0	0
ENSG00000266243.1	MIR4279	0	0	0	0	0	0	0	0
ENSG00000250764.1	CTD-2152M20.2	1	1	7	1	2	5	2	0
ENSG00000113384.9	GOLPH3	2885	3126	3005	2235	3014	3708	2572	3421
ENSG00000200065.1	Y_RNA	0	1	1	0	0	0	0	0
ENSG00000272086.1	CTD-2186M15.3	65	87	78	51	61	59	40	78
ENSG00000230829.3	CTD-2186M15.1	1	0	0	0	0	0	0	0
ENSG00000150712.6	MTMR12	690	728	786	710	681	939	693	1047
ENSG00000199731.1	RNU6-1079P	0	0	0	0	0	0	0	0
ENSG00000207052.1	RNU6-378P	0	0	0	1	0	0	0	0
ENSG00000056097.11	ZFR	2494	2433	3186	2027	3832	4914	2532	2983
ENSG00000222961.1	AC008949.1	0	0	0	0	0	0	0	0
ENSG00000207956.1	MIR579	1	0	1	1	0	1	0	1
ENSG00000249142.1	CTD-2290P7.1	0	0	1	0	0	0	0	1
ENSG00000113387.7	SUB1	2602	2040	2420	1300	2921	2982	2096	1804
ENSG00000250885.1	CTD-2004A9.1	0	0	0	0	0	0	0	0
ENSG00000113389.11	NPR3	934	1698	2104	1825	2761	7337	1866	3498
ENSG00000272174.1	AC026703.2	0	0	1	0	1	1	0	0
ENSG00000181495.1	AC026703.1	0	0	0	0	0	0	0	0
ENSG00000251062.1	CTD-2218G20.1	0	0	0	0	0	0	0	0
ENSG00000250697.1	CTD-2066L21.3	2	0	2	0	1	1	1	0
ENSG00000248279.1	CTD-2218G20.2	0	0	0	0	0	1	0	0
ENSG00000249102.1	CTD-2066L21.1	0	0	1	0	0	0	0	0
ENSG00000251281.1	CTD-2066L21.2	0	0	0	1	0	0	1	0
ENSG00000250672.1	CTD-2017D15.1	0	0	0	0	0	0	0	0
ENSG00000240376.1	RP11-36C20.1	103	107	195	130	127	256	238	239
ENSG00000251443.1	RP11-113I22.1	0	0	0	0	0	0	0	0
ENSG00000249572.1	CTD-2203K17.1	11	10	6	2	4	14	8	4
ENSG00000113407.9	TARS	1372	1136	2008	813	2017	2050	1345	1046
ENSG00000249360.1	CTD-2233C11.3	0	0	0	0	0	0	0	0
ENSG00000250583.1	CTD-2233C11.2	0	0	0	0	0	0	0	0
ENSG00000151388.6	ADAMTS12	616	538	1671	732	940	1657	666	692
ENSG00000201623.1	RNU6-923P	0	0	0	0	0	0	0	0
ENSG00000182631.5	RXFP3	0	0	1	0	0	0	0	0
ENSG00000164175.10	SLC45A2	1	0	1	0	1	0	0	2
ENSG00000250914.1	RP11-1084J3.1	0	0	0	0	0	0	0	0
ENSG00000242110.3	AMACR	41	36	54	18	48	62	43	37
ENSG00000273294.1	RP11-1084J3.4	0	0	0	2	3	2	0	1
ENSG00000250767.1	RP11-1084J3.3	1	0	0	0	0	0	0	0
ENSG00000082196.16	C1QTNF3	9	12	21	12	17	9	12	16
ENSG00000271771.1	RP11-1250I15.3	0	0	0	0	0	0	0	0
ENSG00000215158.5	RP11-1023L17.1	18	23	19	12	32	31	23	18
ENSG00000215156.5	RP11-1023L17.2	0	0	0	1	1	2	0	0
ENSG00000249380.1	RP11-1325J9.1	0	0	0	0	0	0	0	0
ENSG00000271874.1	CTD-2024P10.2	0	1	3	3	4	7	1	5
ENSG00000039560.9	RAI14	3746	4051	4888	3939	5170	11377	4095	5175
ENSG00000250234.1	CTD-2024P10.1	0	2	1	1	0	3	1	1
ENSG00000272323.1	CTD-2517O10.6	1	4	3	7	11	7	11	4
ENSG00000205838.8	TTC23L	10	5	11	11	16	22	8	11
ENSG00000250140.1	CTD-2517O10.5	0	0	1	0	1	1	1	2
ENSG00000241829.1	RPL21P54	2	1	1	1	2	1	0	0
ENSG00000113456.14	RAD1	705	1088	914	895	849	1743	642	1312
ENSG00000113460.8	BRIX1	248	429	358	430	382	976	243	415
ENSG00000168724.10	DNAJC21	1125	1201	1395	1316	1382	2175	1113	1600
ENSG00000113492.9	AGXT2	0	0	0	0	0	0	0	0
ENSG00000212082.2	AC010368.1	0	0	0	0	0	0	0	0
ENSG00000113494.12	PRLR	0	1	2	2	0	5	1	5
ENSG00000269027.1	AC010368.2	0	0	0	0	0	0	0	0
ENSG00000250886.1	CTD-2046J7.1	0	0	0	0	0	0	0	0
ENSG00000201368.1	U3	0	0	0	0	0	0	0	0
ENSG00000152582.8	SPEF2	106	83	199	99	148	252	143	116
ENSG00000238441.1	RNU7-130P	0	0	0	0	0	0	0	0
ENSG00000248969.1	CTD-2113L7.1	0	0	1	0	0	0	0	0
ENSG00000168685.10	IL7R	50	72	103	60	89	196	28	32
ENSG00000248349.1	RP11-79C6.1	0	0	0	0	0	0	0	0
ENSG00000152611.7	CAPSL	0	0	1	0	1	4	0	0
ENSG00000249748.1	RP11-79C6.3	0	0	0	0	0	0	0	0
ENSG00000145626.7	UGT3A1	0	0	0	0	0	0	0	0
ENSG00000168671.5	UGT3A2	0	0	0	1	0	0	0	0
ENSG00000251591.2	CTD-2197M16.1	0	0	0	0	0	0	0	0
ENSG00000164187.6	LMBRD2	468	369	515	368	483	601	479	548
ENSG00000207756.1	MIR580	0	0	1	0	0	0	1	0
ENSG00000145604.11	SKP2	322	493	629	561	537	1291	357	876
ENSG00000201223.1	RNU6-1305P	0	0	0	0	0	0	0	0
ENSG00000152620.8	NADK2	311	259	305	174	410	354	349	289
ENSG00000245711.2	NADK2-AS1	6	2	5	3	10	11	10	5
ENSG00000164188.4	RANBP3L	0	5	3	5	12	3	2	6
ENSG00000222178.1	RNA5SP181	0	0	0	0	0	0	0	0
ENSG00000242292.2	CTD-2282P23.1	0	0	0	0	0	1	0	0
ENSG00000079215.9	SLC1A3	105	119	62	12	107	112	40	29
ENSG00000250155.1	CTD-2353F22.1	0	1	1	0	1	1	1	1
ENSG00000272103.1	CTD-2653M23.3	1	0	0	0	0	0	2	0
ENSG00000164190.12	NIPBL	1615	1390	1943	1081	2162	2421	1485	1724
ENSG00000249850.1	KRT18P31	0	0	0	1	1	1	0	1
ENSG00000244073.1	RPS4XP6	0	2	9	1	5	1	4	2
ENSG00000197603.9	C5orf42	714	625	970	449	1002	1131	809	746
ENSG00000271378.1	CTD-2284O10.3	0	0	0	0	0	0	0	0
ENSG00000228212.1	OFD1P17	0	2	0	0	0	3	2	0
ENSG00000242493.2	RN7SL37P	0	0	0	0	0	0	0	1
ENSG00000270558.1	CTD-2124B8.2	2	4	5	7	5	11	6	2
ENSG00000113569.11	NUP155	545	367	494	305	510	660	417	402
ENSG00000251880.1	RNU7-75P	0	0	0	0	0	2	0	0
ENSG00000250455.1	RP11-648M2.1	0	0	0	0	0	0	0	0
ENSG00000082068.4	WDR70	582	538	678	411	751	764	535	632
ENSG00000248216.1	RP11-648M2.2	1	0	1	0	0	0	0	1
ENSG00000222743.1	RNU6-1190P	0	0	0	0	0	0	0	0
ENSG00000206743.1	RNU6-484P	0	0	0	0	2	0	0	0
ENSG00000238335.1	AC008869.1	0	0	0	0	0	0	0	0
ENSG00000168621.10	GDNF	69	180	95	234	170	470	87	445
ENSG00000248587.2	GDNF-AS1	54	61	59	49	81	78	95	111
ENSG00000248539.1	CTD-2194L12.2	0	0	0	0	0	0	0	0
ENSG00000250032.1	CTD-2194L12.3	0	0	0	0	0	0	0	0
ENSG00000251518.1	CTD-2130F23.2	0	0	0	0	0	0	0	1
ENSG00000248533.1	CTD-2130F23.1	0	0	0	0	0	0	0	0
ENSG00000250003.2	CTD-2116N24.1	0	0	0	0	0	0	0	0
ENSG00000238836.1	AC074129.1	0	0	0	0	0	0	0	0
ENSG00000248461.1	CTD-2207A17.1	0	0	0	2	0	0	0	0
ENSG00000164318.13	EGFLAM	5	7	11	5	6	4	17	17
ENSG00000248730.1	EGFLAM-AS4	0	0	0	0	0	0	0	0
ENSG00000249071.2	EGFLAM-AS3	0	0	0	0	0	0	0	0
ENSG00000248572.1	EGFLAM-AS2	0	0	0	0	0	0	0	0
ENSG00000249491.1	EGFLAM-AS1	0	0	0	0	0	0	0	0
ENSG00000248234.1	CTD-2108O9.4	0	0	0	0	0	0	0	0
ENSG00000251257.1	CTD-2263F21.1	3	3	5	1	1	5	3	6
ENSG00000113594.5	LIFR	560	611	621	530	607	736	716	1038
ENSG00000244968.2	LIFR-AS1	10	3	19	12	6	10	13	10
ENSG00000265304.1	MIR3650	0	0	0	0	0	0	0	0
ENSG00000251189.1	CTD-2196P11.2	1	0	0	0	2	0	2	5
ENSG00000249911.1	RP11-122C5.1	1	2	2	0	4	1	5	1
ENSG00000249740.1	CTD-2127H9.1	10	14	11	5	13	12	8	16
ENSG00000248577.1	RP11-122C5.2	0	0	0	0	0	0	0	0
ENSG00000250629.1	RP11-122C5.3	1	0	1	0	1	4	1	2
ENSG00000145623.8	OSMR	5024	5491	6600	4609	7623	14019	4200	6520
ENSG00000164327.8	RICTOR	827	868	1150	706	1162	1630	831	980
ENSG00000249089.1	AIG1P1	0	0	0	0	0	0	0	0
ENSG00000082074.11	FYB	0	2	10	1	7	2	7	4
ENSG00000269215.1	AC008964.1	0	0	0	0	0	0	0	0
ENSG00000251215.1	GOLGA5P1	0	0	0	0	0	0	0	0
ENSG00000113600.6	C9	1	7	4	4	8	5	5	4
ENSG00000153071.10	DAB2	10695	9433	13020	8709	15471	16811	10566	12392
ENSG00000271334.1	CTD-2078B5.2	8	8	8	4	11	15	6	7
ENSG00000251515.1	CCDC11P1	0	0	0	0	0	0	0	0
ENSG00000250492.1	INTS6P1	2	1	4	1	2	1	0	0
ENSG00000248651.1	GCSHP1	0	0	0	0	0	0	0	0
ENSG00000250048.1	LINC00603	0	0	0	0	1	0	0	1
ENSG00000249668.1	KRT18P56	0	0	0	0	0	0	0	0
ENSG00000250585.1	LINC00604	0	0	0	0	0	0	0	0
ENSG00000199361.1	RNU1-150P	0	0	0	0	0	0	0	0
ENSG00000265615.1	AC108105.1	0	0	0	0	0	0	0	0
ENSG00000199552.1	SNORA63	0	0	0	0	0	0	0	0
ENSG00000171522.5	PTGER4	365	202	304	82	505	879	399	219
ENSG00000113638.8	TTC33	193	155	213	126	209	216	174	161
ENSG00000132356.7	PRKAA1	1759	2870	1943	1974	1806	4185	1705	2984
ENSG00000212567.1	SNORA57	0	1	1	0	3	1	0	0
ENSG00000145592.9	RPL37	13870	13590	14755	6864	14032	16450	10076	10035
ENSG00000212296.1	SNORD72	0	0	0	0	0	0	0	0
ENSG00000132357.9	CARD6	641	703	648	551	751	992	555	700
ENSG00000112936.14	C7	256	4881	293	912	943	7164	208	2069
ENSG00000253098.1	RNU7-161P	0	0	0	0	0	0	0	0
ENSG00000248120.1	RP11-301A5.2	0	0	0	0	0	0	0	0
ENSG00000171495.12	MROH2B	0	1	0	0	0	0	0	1
ENSG00000039537.9	C6	2	16	12	21	34	95	4	20
ENSG00000182836.5	PLCXD3	1	20	3	7	4	157	11	33
ENSG00000251478.1	CTD-2122P11.1	0	0	0	0	0	0	0	0
ENSG00000083720.8	OXCT1	632	829	932	958	829	1437	594	1062
ENSG00000248668.1	OXCT1-AS1	2	5	1	6	2	0	2	2
ENSG00000240281.2	CTD-2062O1.1	0	0	0	0	0	0	0	0
ENSG00000205765.4	C5orf51	1073	1142	1129	898	1134	1738	896	1307
ENSG00000151876.8	FBXO4	151	133	177	123	127	155	143	128
ENSG00000239694.1	CTD-2156G10.1	0	0	0	0	0	0	0	0
ENSG00000199487.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000249266.1	MTHFD2P6	0	0	0	0	0	0	0	0
ENSG00000260786.1	RP11-112L7.1	0	0	0	0	0	0	0	0
ENSG00000112964.9	GHR	158	139	127	81	53	58	114	149
ENSG00000248873.1	SERBP1P6	2	2	0	0	2	0	0	2
ENSG00000250860.1	CTD-2265D6.2	0	0	0	0	0	0	0	0
ENSG00000270513.1	RP11-116B13.1	0	0	0	0	0	0	0	0
ENSG00000198865.5	CCDC152	243	164	229	94	173	157	171	158
ENSG00000250722.1	SEPP1	5315	6004	5150	4521	3748	5583	4695	6506
ENSG00000272234.1	CTD-2325A15.5	0	0	0	0	0	0	0	0
ENSG00000249092.1	CTD-2325A15.3	1	0	1	1	1	0	0	0
ENSG00000251163.1	CTD-2325A15.2	0	0	0	0	0	0	1	0
ENSG00000251656.1	CTD-2201E18.4	0	0	0	0	0	0	0	0
ENSG00000249516.1	CTD-2201E18.2	0	0	0	0	0	0	0	0
ENSG00000250711.1	CTD-2201E18.1	0	2	0	0	0	0	0	0
ENSG00000271788.1	CTD-2201E18.5	5	4	6	3	7	1	3	1
ENSG00000177738.3	CTD-2201E18.3	49	48	49	34	38	59	49	41
ENSG00000251131.1	CTD-2035E11.3	0	1	0	1	3	0	1	0
ENSG00000272382.1	CTD-2035E11.4	4	2	3	0	1	5	2	2
ENSG00000177721.3	ANXA2R	19	21	21	11	22	18	27	24
ENSG00000215068.3	AC025171.1	80	31	93	31	99	131	62	70
ENSG00000272144.1	CTD-2035E11.5	2	6	16	10	18	8	10	11
ENSG00000172262.7	ZNF131	470	430	493	311	628	716	456	424
ENSG00000177453.3	NIM1	95	50	76	6	89	85	80	18
ENSG00000249779.1	RP11-447H19.3	0	0	0	0	1	0	0	0
ENSG00000249888.1	RP11-447H19.2	0	0	0	0	0	0	0	0
ENSG00000247763.2	RP11-447H19.1	0	0	0	0	0	0	0	1
ENSG00000261604.1	CTD-2636A23.2	0	1	1	0	0	0	0	0
ENSG00000112972.10	HMGCS1	311	191	367	162	341	303	261	219
ENSG00000188850.9	RP11-159F24.2	0	0	0	0	0	0	0	0
ENSG00000151882.7	CCL28	76	50	134	46	113	164	81	70
ENSG00000151881.10	C5orf28	194	209	208	136	199	189	205	159
ENSG00000249492.1	RP11-159F24.3	1	3	7	1	7	10	3	0
ENSG00000172244.4	C5orf34	30	29	46	21	22	53	38	29
ENSG00000249855.1	EEF1A1P19	14	12	19	13	17	15	15	16
ENSG00000248554.1	RP11-159F24.6	1	3	2	0	3	3	1	1
ENSG00000248240.1	RP11-159F24.5	3	1	4	1	2	6	2	0
ENSG00000172239.9	PAIP1	1066	838	1001	632	1379	1382	910	871
ENSG00000248092.3	NNT-AS1	270	190	374	220	385	289	295	223
ENSG00000249286.1	CTD-2210P15.2	3	3	5	1	3	6	2	4
ENSG00000112992.12	NNT	1737	1455	1695	1043	2177	2151	1677	1741
ENSG00000224993.2	RPL29P12	0	1	0	1	2	1	0	0
ENSG00000249276.1	RP11-8L21.1	0	0	0	0	0	1	0	0
ENSG00000212561.1	RNU6-381P	0	0	0	0	0	0	0	0
ENSG00000070193.4	FGF10	350	107	78	20	243	117	99	47
ENSG00000248464.1	RP11-473L15.2	3	1	0	0	5	0	0	1
ENSG00000249203.1	RP11-473L15.3	1	0	0	0	0	0	0	0
ENSG00000250418.1	RP11-503D12.1	0	0	0	0	0	0	0	0
ENSG00000263556.1	RN7SL383P	0	0	0	0	0	0	0	0
ENSG00000251141.1	RP11-53O19.1	28	23	52	22	56	47	34	29
ENSG00000248779.1	RP11-53O19.2	1	0	1	0	1	0	1	1
ENSG00000112996.5	MRPS30	534	424	529	316	647	663	448	500
ENSG00000272335.1	RP11-53O19.3	90	118	118	98	140	117	109	105
ENSG00000248148.1	RP11-357F12.1	0	0	0	0	0	0	0	0
ENSG00000164588.4	HCN1	0	0	1	0	0	0	0	0
ENSG00000250422.1	RP11-484L7.1	0	0	0	0	0	0	0	0
ENSG00000250017.1	RP11-484L7.2	0	0	0	0	0	0	0	0
ENSG00000250122.1	CTD-2013M15.1	0	0	0	0	0	1	1	0
ENSG00000170571.7	EMB	101	65	110	65	679	913	49	41
ENSG00000271455.1	RP11-269M20.2	0	0	0	0	0	0	0	0
ENSG00000213956.4	RP11-269M20.1	0	0	0	0	0	1	0	0
ENSG00000271752.1	RP11-269M20.3	1	0	0	0	0	0	0	0
ENSG00000151883.12	PARP8	346	287	330	134	579	715	258	226
ENSG00000249405.1	RP11-317O24.1	0	0	0	0	0	0	0	0
ENSG00000270830.1	RP11-317O24.3	0	0	0	0	0	0	0	0
ENSG00000251601.1	RP11-317O24.2	0	0	0	0	0	0	0	0
ENSG00000250360.1	CTD-2089N3.1	0	0	0	0	0	0	0	0
ENSG00000251573.2	CTD-2089N3.2	0	0	0	0	0	0	0	0
ENSG00000248918.2	CTD-2089N3.3	0	0	0	0	0	0	0	0
ENSG00000207060.1	RNU6-480P	0	0	0	0	0	0	0	0
ENSG00000222945.2	AC091866.1	0	0	0	0	0	0	0	0
ENSG00000206606.1	RNU6-1296P	0	0	0	0	0	0	0	0
ENSG00000240627.1	CTD-2312P21.1	0	0	0	0	0	0	0	0
ENSG00000238702.1	snoU13	0	0	0	0	0	0	0	0
ENSG00000259663.2	CTD-2314G24.2	0	0	0	0	0	0	0	0
ENSG00000016082.10	ISL1	0	0	0	0	0	0	0	0
ENSG00000249338.1	HMGB1P47	0	0	0	0	0	0	0	0
ENSG00000248891.2	CTD-2335O3.2	0	0	0	0	0	0	0	0
ENSG00000251125.1	CTD-2335O3.3	0	0	0	0	0	0	0	0
ENSG00000251873.1	RNA5SP182	0	0	0	0	0	0	0	0
ENSG00000249270.1	KATNBL1P4	0	0	0	0	0	0	0	0
ENSG00000248789.1	CTD-2203A3.1	0	0	0	0	0	0	0	0
ENSG00000244621.1	RPS17P11	0	0	0	0	0	0	0	0
ENSG00000250827.1	CTD-2141G3.1	0	0	0	0	0	0	0	0
ENSG00000248898.1	CTD-2288O8.1	0	1	3	0	1	0	2	1
ENSG00000213949.4	ITGA1	782	1249	1110	780	1511	2415	739	1368
ENSG00000152684.10	PELO	500	451	523	241	617	782	392	324
ENSG00000251237.1	CTD-2207L17.2	0	0	0	0	0	1	0	0
ENSG00000241809.1	CTD-2207L17.1	0	0	0	0	0	0	0	0
ENSG00000249899.1	CTD-2175A23.1	0	0	0	0	0	1	0	0
ENSG00000164171.6	ITGA2	1231	629	841	289	1651	738	1109	520
ENSG00000272123.1	CTD-2366F13.2	0	1	2	0	3	3	1	0
ENSG00000164172.14	MOCS2	982	701	1274	589	1504	1176	945	656
ENSG00000247796.2	CTD-2366F13.1	101	50	139	43	99	88	114	58
ENSG00000213940.4	RP11-94D20.1	0	0	0	0	0	0	0	0
ENSG00000240052.1	RP11-289K10.1	0	0	0	0	0	0	0	0
ENSG00000134363.7	FST	3101	674	7667	1042	5718	2642	3334	982
ENSG00000164258.7	NDUFS4	697	559	808	396	728	788	530	528
ENSG00000238508.1	AC024569.1	0	0	0	0	0	0	0	0
ENSG00000250447.1	CTD-2081C10.1	0	0	0	0	0	0	0	0
ENSG00000263710.1	AC025175.1	0	0	0	0	0	0	0	0
ENSG00000217791.4	ASS1P9	0	0	0	0	0	0	0	0
ENSG00000272416.1	CTD-2081C10.7	1	2	5	1	3	4	1	5
ENSG00000185305.6	ARL15	583	588	924	533	782	641	558	753
ENSG00000222960.1	RNU6-272P	1	0	0	0	0	1	2	0
ENSG00000207627.1	MIR581	0	0	0	0	0	0	0	0
ENSG00000241230.2	RN7SL801P	0	0	0	0	0	0	0	0
ENSG00000265421.1	MIR4459	0	0	0	0	0	0	0	0
ENSG00000249069.3	LINC01033	0	0	0	0	0	0	0	0
ENSG00000251597.1	RPL37P25	0	0	0	0	0	0	0	0
ENSG00000169271.1	HSPB3	29	63	32	101	42	364	14	64
ENSG00000178996.8	SNX18	4042	2811	4318	2656	4513	6379	3860	3871
ENSG00000232517.2	AC112198.1	12	6	12	6	29	33	13	5
ENSG00000221073.1	AC112198.2	0	0	0	0	0	0	0	0
ENSG00000226810.3	RP11-45H22.1	0	0	0	0	0	0	0	0
ENSG00000249843.1	RP11-45H22.2	1	0	0	0	0	0	0	0
ENSG00000249016.1	RP11-45H22.3	0	0	0	0	0	0	0	0
ENSG00000164283.8	ESM1	22	11	49	19	17	13	33	20
ENSG00000240535.4	CTD-2313F11.1	0	0	0	0	1	0	0	0
ENSG00000113088.5	GZMK	0	0	0	0	0	0	0	0
ENSG00000207229.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000251376.1	CTD-2313F11.2	0	0	0	0	0	0	0	0
ENSG00000248029.2	CTD-2313F11.3	0	0	0	0	0	0	0	0
ENSG00000249454.1	GZMAP1	0	0	0	0	0	0	0	0
ENSG00000145649.7	GZMA	0	0	0	0	0	0	0	0
ENSG00000164287.8	CDC20B	1	0	0	0	1	0	0	0
ENSG00000164294.9	GPX8	4433	2660	4769	1847	4653	3983	4128	2806
ENSG00000198983.1	MIR449A	0	0	0	0	0	0	0	0
ENSG00000207728.1	MIR449B	0	0	0	0	0	0	0	0
ENSG00000251856.1	MIR449C	0	0	0	0	0	0	0	0
ENSG00000234602.3	MCIDAS	0	1	0	0	0	0	0	0
ENSG00000152669.8	CCNO	0	1	0	0	0	6	1	4
ENSG00000251307.1	RP11-506H20.1	0	0	2	0	1	0	3	0
ENSG00000067248.5	DHX29	1292	1146	1356	750	1411	1745	1081	1011
ENSG00000039123.11	SKIV2L2	1299	1097	1471	897	1439	1678	1152	1121
ENSG00000271410.1	RP11-506H20.2	0	0	0	0	0	0	0	0
ENSG00000067113.12	PPAP2A	1565	1005	1723	607	1974	842	2050	952
ENSG00000265135.1	MIR5687	0	0	0	0	0	0	0	0
ENSG00000250853.1	RNF138P1	1	0	1	0	0	0	0	0
ENSG00000249410.1	AK4P2	0	0	0	0	0	0	0	0
ENSG00000177058.7	SLC38A9	282	225	308	219	327	451	201	268
ENSG00000152670.14	DDX4	0	0	0	1	0	0	0	1
ENSG00000251368.1	RP11-175M2.1	0	0	0	0	0	0	0	0
ENSG00000199322.1	RNA5SP183	0	0	0	0	0	0	0	0
ENSG00000248854.1	HNRNPH1P3	3	2	0	3	1	1	2	1
ENSG00000164509.9	IL31RA	159	50	68	22	46	25	20	7
ENSG00000268280.1	AC008914.1	0	0	0	0	0	0	0	0
ENSG00000134352.15	IL6ST	41551	31847	48081	32010	35633	54059	40698	45203
ENSG00000262211.1	CTD-2031P19.5	0	0	0	0	0	0	0	0
ENSG00000264281.2	CTD-2031P19.4	9	6	8	5	10	10	4	8
ENSG00000227908.3	CTD-2031P19.3	2	3	7	3	5	2	5	3
ENSG00000238326.1	snoU13	0	0	0	0	0	0	1	0
ENSG00000249236.1	CTD-2227I18.1	0	0	0	0	0	0	0	0
ENSG00000164512.13	ANKRD55	7	2	8	2	8	9	5	3
ENSG00000253032.1	RNU6-299P	0	0	0	0	0	0	0	0
ENSG00000243592.1	RPL17P22	1	0	0	0	2	0	0	0
ENSG00000223003.1	RNA5SP184	0	0	0	0	1	0	0	0
ENSG00000251435.1	RP11-365H8.2	0	0	0	1	0	1	1	0
ENSG00000212265.1	RNA5SP185	0	0	0	0	0	0	0	0
ENSG00000248781.1	PSMC1P4	0	0	0	0	0	0	0	0
ENSG00000210678.1	RNU6ATAC2P	0	0	0	0	0	0	0	0
ENSG00000249697.1	RP11-155L15.1	0	0	0	0	0	0	0	0
ENSG00000250787.1	HMGN1P17	0	0	0	0	0	0	0	1
ENSG00000265665.1	AC008391.1	2	0	0	0	0	1	0	1
ENSG00000248727.1	CTC-236F12.4	3	0	4	4	1	2	3	1
ENSG00000226221.1	AC022431.1	53	47	107	31	170	113	56	43
ENSG00000225940.1	AC022431.2	0	0	0	0	0	0	1	1
ENSG00000234553.1	AC022431.3	0	0	0	0	0	0	0	0
ENSG00000228650.2	AC008940.1	0	0	0	0	0	0	0	0
ENSG00000095015.5	MAP3K1	330	226	504	207	298	339	392	295
ENSG00000237705.1	AC008937.2	0	0	1	0	1	0	0	0
ENSG00000238717.1	snoU13	0	0	0	0	0	2	0	0
ENSG00000225230.1	AC008937.3	0	0	1	1	1	0	1	0
ENSG00000155542.7	SETD9	49	39	55	24	75	69	78	68
ENSG00000155545.15	MIER3	452	420	514	290	487	557	367	395
ENSG00000271828.1	CTD-2310F14.1	3	4	4	1	9	4	7	11
ENSG00000235635.1	AC016644.1	1	0	1	0	0	3	2	1
ENSG00000233943.1	AC114973.1	0	0	0	0	0	0	0	0
ENSG00000248652.2	RP11-101B14.4	0	0	0	0	0	0	0	0
ENSG00000250480.3	RP11-101B14.1	0	0	0	0	0	0	0	0
ENSG00000207293.1	Y_RNA	0	0	1	0	0	0	1	0
ENSG00000062194.11	GPBP1	1159	865	1316	708	1300	1408	1064	940
ENSG00000248586.2	CTD-2516K3.3	0	0	0	0	1	1	0	0
ENSG00000250961.1	CTD-2023N9.1	0	4	2	4	0	3	0	3
ENSG00000250308.2	SALL4P1	0	0	0	0	0	0	0	0
ENSG00000169067.2	ACTBL2	0	0	0	0	0	1	0	0
ENSG00000264748.1	AC025470.1	0	0	0	0	0	0	0	0
